episode,t,state,action,reward,next_state,done,epsilon,q_before,q_after,td_target,td_error
1,23,201,2,-1.0,221,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,24,221,0,-1.0,321,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,25,321,0,-1.0,421,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,26,421,0,-1.0,421,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,27,421,1,-1.0,321,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,28,321,1,-1.0,221,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,29,221,3,-1.0,201,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,30,201,3,-1.0,201,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,31,201,4,-10.0,201,0,0.1,0.0,-0.10000000149011612,-10.0,-10.0
1,32,201,5,-10.0,201,0,0.1,0.0,-0.10000000149011612,-10.0,-10.0
1,33,201,0,-1.0,301,0,0.1,-0.009999999776482582,-0.019989999011158943,-1.0089999997988344,-0.9990000000223518
1,34,301,2,-1.0,301,0,0.1,-0.009999999776482582,-0.019989999011158943,-1.0089999997988344,-0.9990000000223518
1,35,301,3,-1.0,301,0,0.1,-0.009999999776482582,-0.019989999011158943,-1.0089999997988344,-0.9990000000223518
1,36,301,1,-1.0,201,0,0.1,-0.019899999722838402,-0.029790999367833138,-1.0089999997988344,-0.989100000075996
1,37,201,1,-1.0,101,0,0.1,-0.009999999776482582,-0.019899999722838402,-1.0,-0.9900000002235174
1,38,101,1,-1.0,1,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,39,1,1,-1.0,1,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,40,1,0,-1.0,101,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,41,101,2,-1.0,121,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,42,121,0,-1.0,221,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,43,221,1,-1.0,121,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,44,121,1,-1.0,21,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,45,21,0,-1.0,121,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,46,121,2,-1.0,121,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,47,121,3,-1.0,101,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,48,101,3,-1.0,101,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,49,101,4,-10.0,101,0,0.1,0.0,-0.10000000149011612,-10.0,-10.0
1,50,101,5,-10.0,101,0,0.1,0.0,-0.10000000149011612,-10.0,-10.0
1,51,101,0,-1.0,201,0,0.1,-0.009999999776482582,-0.019989999011158943,-1.0089999997988344,-0.9990000000223518
1,52,201,5,-10.0,201,0,0.1,-0.10000000149011612,-0.19909000396728516,-10.008999999798835,-9.908999998308719
1,53,201,2,-1.0,221,0,0.1,-0.009999999776482582,-0.019899999722838402,-1.0,-0.9900000002235174
1,54,221,2,-1.0,241,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,55,241,0,-1.0,341,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,56,341,0,-1.0,441,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,57,441,0,-1.0,441,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,58,441,1,-1.0,341,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,59,341,1,-1.0,241,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,60,241,1,-1.0,141,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,61,141,0,-1.0,241,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,62,241,2,-1.0,261,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,63,261,0,-1.0,361,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,64,361,2,-1.0,381,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,65,381,0,-1.0,481,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,66,481,4,-10.0,481,0,0.1,0.0,-0.10000000149011612,-10.0,-10.0
1,67,481,0,-1.0,481,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,68,481,1,-1.0,381,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,69,381,1,-1.0,281,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,70,281,0,-1.0,381,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,71,381,2,-1.0,381,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,72,381,3,-1.0,361,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,73,361,0,-1.0,461,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,74,461,0,-1.0,461,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,75,461,1,-1.0,361,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,76,361,1,-1.0,261,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,77,261,1,-1.0,161,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,78,161,0,-1.0,261,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,79,261,2,-1.0,281,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,80,281,1,-1.0,181,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,81,181,0,-1.0,281,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,82,281,2,-1.0,281,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,83,281,0,-1.0,381,0,0.1,-0.009999999776482582,-0.019899999722838402,-1.0,-0.9900000002235174
1,84,381,4,-10.0,381,0,0.1,0.0,-0.10000000149011612,-10.0,-10.0
1,85,381,5,-10.0,381,0,0.1,0.0,-0.10000000149011612,-10.0,-10.0
1,86,381,0,-1.0,481,0,0.1,-0.009999999776482582,-0.019899999722838402,-1.0,-0.9900000002235174
1,87,481,2,-1.0,481,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,88,481,3,-1.0,461,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,89,461,2,-1.0,481,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,90,481,5,-10.0,481,0,0.1,0.0,-0.10000000149011612,-10.0,-10.0
1,91,481,0,-1.0,481,0,0.1,-0.009999999776482582,-0.019989999011158943,-1.0089999997988344,-0.9990000000223518
1,92,481,1,-1.0,381,0,0.1,-0.009999999776482582,-0.019989999011158943,-1.0089999997988344,-0.9990000000223518
1,93,381,1,-1.0,281,0,0.1,-0.009999999776482582,-0.019899999722838402,-1.0,-0.9900000002235174
1,94,281,3,-1.0,261,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,95,261,3,-1.0,241,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,96,241,3,-1.0,221,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,97,221,4,-10.0,221,0,0.1,0.0,-0.10000000149011612,-10.0,-10.0
1,98,221,5,-10.0,221,0,0.1,0.0,-0.10000000149011612,-10.0,-10.0
1,99,221,0,-1.0,321,0,0.1,-0.009999999776482582,-0.019899999722838402,-1.0,-0.9900000002235174
1,100,321,2,-1.0,341,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,101,341,2,-1.0,341,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,102,341,3,-1.0,321,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,103,321,5,-10.0,321,0,0.1,0.0,-0.10000000149011612,-10.0,-10.0
1,104,321,3,-1.0,321,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,105,321,4,-10.0,321,0,0.1,0.0,-0.10000000149011612,-10.0,-10.0
1,106,321,0,-1.0,421,0,0.1,-0.009999999776482582,-0.019899999722838402,-1.0,-0.9900000002235174
1,107,421,2,-1.0,441,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,108,441,2,-1.0,441,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,109,441,3,-1.0,421,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,110,421,3,-1.0,421,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,111,421,4,-10.0,421,0,0.1,0.0,-0.10000000149011612,-10.0,-10.0
1,112,421,5,-10.0,421,0,0.1,0.0,-0.10000000149011612,-10.0,-10.0
1,113,421,0,-1.0,421,0,0.1,-0.009999999776482582,-0.019989999011158943,-1.0089999997988344,-0.9990000000223518
1,114,421,1,-1.0,321,0,0.1,-0.009999999776482582,-0.019989999011158943,-1.0089999997988344,-0.9990000000223518
1,115,321,1,-1.0,221,0,0.1,-0.009999999776482582,-0.019989999011158943,-1.0089999997988344,-0.9990000000223518
1,116,221,1,-1.0,121,0,0.1,-0.009999999776482582,-0.019899999722838402,-1.0,-0.9900000002235174
1,117,121,4,-10.0,121,0,0.1,0.0,-0.10000000149011612,-10.0,-10.0
1,118,121,2,-1.0,121,0,0.1,-0.009999999776482582,-0.019899999722838402,-1.0,-0.9900000002235174
1,119,121,5,-10.0,121,0,0.1,0.0,-0.10000000149011612,-10.0,-10.0
1,120,121,0,-1.0,221,0,0.1,-0.009999999776482582,-0.019989999011158943,-1.0089999997988344,-0.9990000000223518
1,121,221,2,-1.0,241,0,0.1,-0.009999999776482582,-0.019899999722838402,-1.0,-0.9900000002235174
1,122,241,4,-10.0,241,0,0.1,0.0,-0.10000000149011612,-10.0,-10.0
1,123,241,5,-10.0,241,0,0.1,0.0,-0.10000000149011612,-10.0,-10.0
1,124,241,0,-1.0,341,0,0.1,-0.009999999776482582,-0.019899999722838402,-1.0,-0.9900000002235174
1,125,341,4,-10.0,341,0,0.1,0.0,-0.10000000149011612,-10.0,-10.0
1,126,341,5,-10.0,341,0,0.1,0.0,-0.10000000149011612,-10.0,-10.0
1,127,341,5,-10.0,341,0,0.1,-0.10000000149011612,-0.19909000396728516,-10.008999999798835,-9.908999998308719
1,128,341,0,-1.0,441,0,0.1,-0.009999999776482582,-0.019899999722838402,-1.0,-0.9900000002235174
1,129,441,4,-10.0,441,0,0.1,0.0,-0.10000000149011612,-10.0,-10.0
1,130,441,5,-10.0,441,0,0.1,0.0,-0.10000000149011612,-10.0,-10.0
1,131,441,0,-1.0,441,0,0.1,-0.009999999776482582,-0.019989999011158943,-1.0089999997988344,-0.9990000000223518
1,132,441,1,-1.0,341,0,0.1,-0.009999999776482582,-0.019989999011158943,-1.0089999997988344,-0.9990000000223518
1,133,341,1,-1.0,241,0,0.1,-0.009999999776482582,-0.019989999011158943,-1.0089999997988344,-0.9990000000223518
1,134,241,1,-1.0,141,0,0.1,-0.009999999776482582,-0.019899999722838402,-1.0,-0.9900000002235174
1,135,141,1,-1.0,41,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,136,41,0,-1.0,141,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,137,141,2,-1.0,161,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,138,161,1,-1.0,61,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,139,61,0,-1.0,161,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,140,161,2,-1.0,181,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,141,181,1,-1.0,81,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,142,81,0,-1.0,181,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,143,181,2,-1.0,181,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,144,181,3,-1.0,161,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,145,161,3,-1.0,141,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,146,141,3,-1.0,141,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,147,141,4,-10.0,141,0,0.1,0.0,-0.10000000149011612,-10.0,-10.0
1,148,141,5,-10.0,141,0,0.1,0.0,-0.10000000149011612,-10.0,-10.0
1,149,141,0,-1.0,241,0,0.1,-0.009999999776482582,-0.019989999011158943,-1.0089999997988344,-0.9990000000223518
1,150,241,2,-1.0,261,0,0.1,-0.009999999776482582,-0.019899999722838402,-1.0,-0.9900000002235174
1,151,261,4,-10.0,261,0,0.1,0.0,-0.10000000149011612,-10.0,-10.0
1,152,261,5,-10.0,261,0,0.1,0.0,-0.10000000149011612,-10.0,-10.0
1,153,261,0,-1.0,361,0,0.1,-0.009999999776482582,-0.019899999722838402,-1.0,-0.9900000002235174
1,154,361,3,-1.0,361,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,155,361,4,-10.0,361,0,0.1,0.0,-0.10000000149011612,-10.0,-10.0
1,156,361,1,-1.0,261,0,0.1,-0.009999999776482582,-0.019989999011158943,-1.0089999997988344,-0.9990000000223518
1,157,261,1,-1.0,161,0,0.1,-0.009999999776482582,-0.019899999722838402,-1.0,-0.9900000002235174
1,158,161,4,-10.0,161,0,0.1,0.0,-0.10000000149011612,-10.0,-10.0
1,159,161,5,-10.0,161,0,0.1,0.0,-0.10000000149011612,-10.0,-10.0
1,160,161,0,-1.0,261,0,0.1,-0.009999999776482582,-0.019989999011158943,-1.0089999997988344,-0.9990000000223518
1,161,261,2,-1.0,281,0,0.1,-0.009999999776482582,-0.019899999722838402,-1.0,-0.9900000002235174
1,162,281,4,-10.0,281,0,0.1,0.0,-0.10000000149011612,-10.0,-10.0
1,163,281,5,-10.0,281,0,0.1,0.0,-0.10000000149011612,-10.0,-10.0
1,164,281,1,-1.0,181,0,0.1,-0.009999999776482582,-0.019899999722838402,-1.0,-0.9900000002235174
1,165,181,4,-10.0,181,0,0.1,0.0,-0.10000000149011612,-10.0,-10.0
1,166,181,5,-10.0,181,0,0.1,0.0,-0.10000000149011612,-10.0,-10.0
1,167,181,0,-1.0,281,0,0.1,-0.009999999776482582,-0.019989999011158943,-1.0089999997988344,-0.9990000000223518
1,168,281,2,-1.0,281,0,0.1,-0.009999999776482582,-0.019989999011158943,-1.0089999997988344,-0.9990000000223518
1,169,281,3,-1.0,261,0,0.1,-0.009999999776482582,-0.019989999011158943,-1.0089999997988344,-0.9990000000223518
1,170,261,3,-1.0,241,0,0.1,-0.009999999776482582,-0.019989999011158943,-1.0089999997988344,-0.9990000000223518
1,171,241,3,-1.0,221,0,0.1,-0.009999999776482582,-0.019989999011158943,-1.0089999997988344,-0.9990000000223518
1,172,221,3,-1.0,201,0,0.1,-0.009999999776482582,-0.019989999011158943,-1.0089999997988344,-0.9990000000223518
1,173,201,3,-1.0,201,0,0.1,-0.009999999776482582,-0.019989999011158943,-1.0089999997988344,-0.9990000000223518
1,174,201,1,-1.0,101,0,0.1,-0.019899999722838402,-0.029790999367833138,-1.0089999997988344,-0.989100000075996
1,175,101,1,-1.0,1,0,0.1,-0.009999999776482582,-0.019899999722838402,-1.0,-0.9900000002235174
1,176,1,2,-1.0,21,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,177,21,1,-1.0,21,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,178,21,2,-1.0,21,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,179,21,3,-1.0,1,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,180,1,3,-1.0,1,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,181,1,4,-1.0,17,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,182,17,0,-1.0,117,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,183,117,4,-10.0,117,0,0.1,0.0,-0.10000000149011612,-10.0,-10.0
1,184,117,5,-10.0,117,0,0.1,0.0,-0.10000000149011612,-10.0,-10.0
1,185,117,0,-1.0,217,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,186,217,0,-1.0,317,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,187,317,0,-1.0,417,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,188,417,0,-1.0,417,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,189,417,1,-1.0,317,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,190,317,1,-1.0,217,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,191,217,1,-1.0,117,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,192,117,1,-1.0,17,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,193,17,1,-1.0,17,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,194,17,3,-1.0,17,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,195,17,3,-1.0,17,0,0.1,-0.009999999776482582,-0.019899999722838402,-1.0,-0.9900000002235174
1,196,17,2,-1.0,37,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,197,37,0,-1.0,137,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,198,137,0,-1.0,237,0,0.1,0.0,-0.009999999776482582,-1.0,-1.0
1,199,237,0,-1.0,337,1,0.1,0.0,-0.009999999776482582,-1.0,-1.0
