episode,t,state,action,reward,next_state,done,epsilon,q_before,q_after,td_target,td_error
1,56,343,0,-1.0,443,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,57,443,0,-1.0,443,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,58,443,1,-1.0,343,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,59,343,1,-1.0,243,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,60,243,1,-1.0,143,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,61,143,0,-1.0,243,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,62,243,2,-1.0,263,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,63,263,4,-10.0,263,0,0.1,0.0,-0.009999999776482582,-10.0,-10.0
1,64,263,2,-1.0,283,0,0.1,-0.0010000000474974513,-0.0019998999778181314,-1.0009000000427477,-0.9998999999952503
1,65,283,1,-1.0,183,0,0.1,-0.0010000000474974513,-0.0019990000873804092,-1.0,-0.9989999999525025
1,66,183,4,-10.0,183,0,0.1,0.0,-0.009999999776482582,-10.0,-10.0
1,67,183,2,-1.0,183,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,68,183,3,-1.0,163,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,69,163,1,-1.0,63,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,70,63,0,-1.0,163,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,71,163,2,-1.0,183,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,72,183,5,-10.0,183,0,0.1,0.0,-0.009999999776482582,-10.0,-10.0
1,73,183,0,-1.0,283,0,0.1,-0.0010000000474974513,-0.0019998999778181314,-1.0009000000427477,-0.9998999999952503
1,74,283,2,-1.0,283,0,0.1,-0.0010000000474974513,-0.0019998999778181314,-1.0009000000427477,-0.9998999999952503
1,75,283,3,-1.0,263,0,0.1,-0.0010000000474974513,-0.0019990000873804092,-1.0,-0.9989999999525025
1,76,263,5,-10.0,263,0,0.1,0.0,-0.009999999776482582,-10.0,-10.0
1,77,263,0,-1.0,363,0,0.1,-0.0010000000474974513,-0.0019998999778181314,-1.0009000000427477,-0.9998999999952503
1,78,363,2,-1.0,383,0,0.1,-0.0010000000474974513,-0.0020007991697639227,-1.0017991000786424,-1.000799100031145
1,79,383,0,-1.0,483,0,0.1,-0.0019990000873804092,-0.0029988002497702837,-1.0017991000786424,-0.999800099991262
1,80,483,3,-1.0,463,0,0.1,-0.0019990000873804092,-0.0029988002497702837,-1.0017991000786424,-0.999800099991262
1,81,463,0,-1.0,463,0,0.1,-0.0019990000873804092,-0.0029988002497702837,-1.0017991000786424,-0.999800099991262
1,82,463,1,-1.0,363,0,0.1,-0.0019990000873804092,-0.0029979010578244925,-1.0009000000427477,-0.9989009999553673
1,83,363,0,-1.0,463,0,0.1,-0.0019998999778181314,-0.0029996999073773623,-1.0017999099800363,-0.9998000100022182
1,84,463,3,-1.0,463,0,0.1,-0.0019998999778181314,-0.0029996999073773623,-1.0017999099800363,-0.9998000100022182
1,85,463,2,-1.0,483,0,0.1,-0.0020007991697639227,-0.003000598168000579,-1.0017999099800363,-0.9997991108102724
1,86,483,0,-1.0,483,0,0.1,-0.0019998999778181314,-0.0029996999073773623,-1.0017999099800363,-0.9998000100022182
1,87,483,2,-1.0,483,0,0.1,-0.0019998999778181314,-0.0029996999073773623,-1.0017999099800363,-0.9998000100022182
1,88,483,1,-1.0,383,0,0.1,-0.0029979010578244925,-0.003996702376753092,-1.0017991000786424,-0.9988011990208179
1,89,383,1,-1.0,283,0,0.1,-0.0019990000873804092,-0.0029988002497702837,-1.0017991000786424,-0.999800099991262
1,90,283,1,-1.0,183,0,0.1,-0.0019990000873804092,-0.0029979010578244925,-1.0009000000427477,-0.9989009999553673
1,91,183,1,-1.0,83,0,0.1,-0.0010000000474974513,-0.0019990000873804092,-1.0,-0.9989999999525025
1,92,83,1,-1.0,83,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,93,83,2,-1.0,83,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,94,83,3,-1.0,63,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,95,63,1,-1.0,63,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,96,63,2,-1.0,83,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,97,83,4,-10.0,83,0,0.1,0.0,-0.009999999776482582,-10.0,-10.0
1,98,83,5,-10.0,83,0,0.1,0.0,-0.009999999776482582,-10.0,-10.0
1,99,83,0,-1.0,183,0,0.1,-0.0010000000474974513,-0.0019998999778181314,-1.0009000000427477,-0.9998999999952503
1,100,183,2,-1.0,183,0,0.1,-0.0010000000474974513,-0.0019998999778181314,-1.0009000000427477,-0.9998999999952503
1,101,183,3,-1.0,163,0,0.1,-0.0010000000474974513,-0.0019990000873804092,-1.0,-0.9989999999525025
1,102,163,3,-1.0,143,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,103,143,5,-10.0,143,0,0.1,0.0,-0.009999999776482582,-10.0,-10.0
1,104,143,1,-1.0,43,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,105,43,0,-1.0,143,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,106,143,2,-1.0,163,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,107,163,4,-10.0,163,0,0.1,0.0,-0.009999999776482582,-10.0,-10.0
1,108,163,5,-10.0,163,0,0.1,0.0,-0.009999999776482582,-10.0,-10.0
1,109,163,0,-1.0,263,0,0.1,-0.0010000000474974513,-0.0019998999778181314,-1.0009000000427477,-0.9998999999952503
1,110,263,1,-1.0,163,0,0.1,-0.0010000000474974513,-0.0019998999778181314,-1.0009000000427477,-0.9998999999952503
1,111,163,1,-1.0,63,0,0.1,-0.0010000000474974513,-0.0019990000873804092,-1.0,-0.9989999999525025
1,112,63,3,-1.0,43,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,113,43,1,-1.0,43,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,114,43,2,-1.0,63,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,115,63,4,-10.0,63,0,0.1,0.0,-0.009999999776482582,-10.0,-10.0
1,116,63,5,-10.0,63,0,0.1,0.0,-0.009999999776482582,-10.0,-10.0
1,117,63,0,-1.0,163,0,0.1,-0.0010000000474974513,-0.0019998999778181314,-1.0009000000427477,-0.9998999999952503
1,118,163,2,-1.0,183,0,0.1,-0.0010000000474974513,-0.0020007991697639227,-1.0017991000786424,-1.000799100031145
1,119,183,1,-1.0,83,0,0.1,-0.0019990000873804092,-0.0029979010578244925,-1.0009000000427477,-0.9989009999553673
1,120,83,1,-1.0,83,0,0.1,-0.0010000000474974513,-0.0019998999778181314,-1.0009000000427477,-0.9998999999952503
1,121,83,2,-1.0,83,0,0.1,-0.0010000000474974513,-0.0019998999778181314,-1.0009000000427477,-0.9998999999952503
1,122,83,3,-1.0,63,0,0.1,-0.0010000000474974513,-0.0019998999778181314,-1.0009000000427477,-0.9998999999952503
1,123,63,1,-1.0,63,0,0.1,-0.0010000000474974513,-0.0019998999778181314,-1.0009000000427477,-0.9998999999952503
1,124,63,2,-1.0,83,0,0.1,-0.0010000000474974513,-0.0020007998682558537,-1.0017999099800363,-1.0007999099325389
1,125,83,0,-1.0,183,0,0.1,-0.0019998999778181314,-0.0029996992088854313,-1.0017991000786424,-0.9997992001008242
1,126,183,3,-1.0,163,0,0.1,-0.0019990000873804092,-0.0029979010578244925,-1.0009000000427477,-0.9989009999553673
1,127,163,5,-10.0,163,0,0.1,-0.009999999776482582,-0.01999090053141117,-10.000900000042748,-9.990900000266265
1,128,163,3,-1.0,143,0,0.1,-0.0010000000474974513,-0.0019990000873804092,-1.0,-0.9989999999525025
1,129,143,4,-10.0,143,0,0.1,0.0,-0.009999999776482582,-10.0,-10.0
1,130,143,3,-1.0,143,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,131,143,0,-1.0,243,0,0.1,-0.0010000000474974513,-0.0019990000873804092,-1.0,-0.9989999999525025
1,132,243,3,-1.0,223,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,133,223,0,-1.0,323,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,134,323,0,-1.0,423,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,135,423,0,-1.0,423,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,136,423,1,-1.0,323,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,137,323,1,-1.0,223,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,138,223,1,-1.0,123,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,139,123,0,-1.0,223,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,140,223,2,-1.0,243,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,141,243,4,-10.0,243,0,0.1,0.0,-0.009999999776482582,-10.0,-10.0
1,142,243,5,-10.0,243,0,0.1,0.0,-0.009999999776482582,-10.0,-10.0
1,143,243,0,-1.0,343,0,0.1,-0.0010000000474974513,-0.0019990000873804092,-1.0,-0.9989999999525025
1,144,343,2,-1.0,343,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,145,343,3,-1.0,323,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,146,323,2,-1.0,343,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,147,343,4,-10.0,343,0,0.1,0.0,-0.009999999776482582,-10.0,-10.0
1,148,343,5,-10.0,343,0,0.1,0.0,-0.009999999776482582,-10.0,-10.0
1,149,343,0,-1.0,443,0,0.1,-0.0010000000474974513,-0.0019990000873804092,-1.0,-0.9989999999525025
1,150,443,2,-1.0,443,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,151,443,3,-1.0,423,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,152,423,5,-10.0,423,0,0.1,0.0,-0.009999999776482582,-10.0,-10.0
1,153,423,0,-1.0,423,0,0.1,-0.0010000000474974513,-0.0019990000873804092,-1.0,-0.9989999999525025
1,154,423,2,-1.0,443,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,155,443,4,-10.0,443,0,0.1,0.0,-0.009999999776482582,-10.0,-10.0
1,156,443,1,-1.0,343,0,0.1,-0.0010000000474974513,-0.0019998999778181314,-1.0009000000427477,-0.9998999999952503
1,157,343,1,-1.0,243,0,0.1,-0.0010000000474974513,-0.0019998999778181314,-1.0009000000427477,-0.9998999999952503
1,158,243,1,-1.0,143,0,0.1,-0.0010000000474974513,-0.0019998999778181314,-1.0009000000427477,-0.9998999999952503
1,159,143,1,-1.0,43,0,0.1,-0.0010000000474974513,-0.0019990000873804092,-1.0,-0.9989999999525025
1,160,43,3,-1.0,43,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,161,43,4,-10.0,43,0,0.1,0.0,-0.009999999776482582,-10.0,-10.0
1,162,43,5,-10.0,43,0,0.1,0.0,-0.009999999776482582,-10.0,-10.0
1,163,43,0,-1.0,143,0,0.1,-0.0010000000474974513,-0.0019998999778181314,-1.0009000000427477,-0.9998999999952503
1,164,143,2,-1.0,163,0,0.1,-0.0010000000474974513,-0.0020007991697639227,-1.0017991000786424,-1.000799100031145
1,165,163,1,-1.0,63,0,0.1,-0.0019990000873804092,-0.0029979010578244925,-1.0009000000427477,-0.9989009999553673
1,166,63,5,-10.0,63,0,0.1,-0.009999999776482582,-0.01999090053141117,-10.000900000042748,-9.990900000266265
1,167,63,3,-1.0,43,0,0.1,-0.0010000000474974513,-0.0019998999778181314,-1.0009000000427477,-0.9998999999952503
1,168,43,1,-1.0,43,0,0.1,-0.0010000000474974513,-0.0019998999778181314,-1.0009000000427477,-0.9998999999952503
1,169,43,2,-1.0,63,0,0.1,-0.0010000000474974513,-0.0020007998682558537,-1.0017999099800363,-1.0007999099325389
1,170,63,0,-1.0,163,0,0.1,-0.0019998999778181314,-0.0029996992088854313,-1.0017991000786424,-0.9997992001008242
1,171,163,3,-1.0,143,0,0.1,-0.0019990000873804092,-0.0029979010578244925,-1.0009000000427477,-0.9989009999553673
1,172,143,3,-1.0,143,0,0.1,-0.0010000000474974513,-0.0019998999778181314,-1.0009000000427477,-0.9998999999952503
1,173,143,3,-1.0,143,0,0.1,-0.0019998999778181314,-0.0029996992088854313,-1.0017991000786424,-0.9997992001008242
1,174,143,0,-1.0,243,0,0.1,-0.0019990000873804092,-0.0029979010578244925,-1.0009000000427477,-0.9989009999553673
1,175,243,2,-1.0,263,0,0.1,-0.0010000000474974513,-0.0019998999778181314,-1.0009000000427477,-0.9998999999952503
1,176,263,3,-1.0,243,0,0.1,-0.0010000000474974513,-0.0019998999778181314,-1.0009000000427477,-0.9998999999952503
1,177,243,3,-1.0,223,0,0.1,-0.0010000000474974513,-0.0019990000873804092,-1.0,-0.9989999999525025
1,178,223,3,-1.0,203,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,179,203,0,-1.0,303,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,180,303,0,-1.0,403,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,181,403,0,-1.0,403,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,182,403,1,-1.0,303,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,183,303,4,-10.0,303,0,0.1,0.0,-0.009999999776482582,-10.0,-10.0
1,184,303,5,-10.0,303,0,0.1,0.0,-0.009999999776482582,-10.0,-10.0
1,185,303,1,-1.0,203,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,186,203,1,-1.0,103,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,187,103,0,-1.0,203,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,188,203,2,-1.0,223,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,189,223,4,-10.0,223,0,0.1,0.0,-0.009999999776482582,-10.0,-10.0
1,190,223,5,-10.0,223,0,0.1,0.0,-0.009999999776482582,-10.0,-10.0
1,191,223,0,-1.0,323,0,0.1,-0.0010000000474974513,-0.0019990000873804092,-1.0,-0.9989999999525025
1,192,323,3,-1.0,323,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,193,323,4,-10.0,323,0,0.1,0.0,-0.009999999776482582,-10.0,-10.0
1,194,323,3,-1.0,323,0,0.1,-0.0010000000474974513,-0.0019990000873804092,-1.0,-0.9989999999525025
1,195,323,3,-1.0,323,0,0.1,-0.0019990000873804092,-0.0029970011673867702,-1.0,-0.9980009999126196
1,196,323,5,-10.0,323,0,0.1,0.0,-0.009999999776482582,-10.0,-10.0
1,197,323,0,-1.0,423,0,0.1,-0.0010000000474974513,-0.0019990000873804092,-1.0,-0.9989999999525025
1,198,423,3,-1.0,423,0,0.1,0.0,-0.0010000000474974513,-1.0,-1.0
1,199,423,4,-10.0,423,1,0.1,0.0,-0.009999999776482582,-10.0,-10.0
