episode,t,state,action,reward,next_state,done,epsilon,q_before,q_after,td_target,td_error
1,95,448,0,-1.0,448,0,0.2,-0.10000000149011612,-0.1899999976158142,-1.0,-0.8999999985098839
1,96,448,2,-1.0,448,0,0.2,0.0,-0.10000000149011612,-1.0,-1.0
1,97,448,3,-1.0,428,0,0.2,0.0,-0.10000000149011612,-1.0,-1.0
1,98,428,3,-1.0,428,0,0.2,0.0,-0.10000000149011612,-1.0,-1.0
1,99,428,4,-10.0,428,0,0.2,0.0,-1.0,-10.0,-10.0
1,100,428,0,-1.0,428,0,0.2,-0.10000000149011612,-0.1899999976158142,-1.0,-0.8999999985098839
1,101,428,5,-10.0,428,0,0.2,0.0,-1.0,-10.0,-10.0
1,102,428,1,-1.0,328,0,0.2,-0.10000000149011612,-0.1899999976158142,-1.0,-0.8999999985098839
1,103,328,2,-1.0,348,0,0.2,0.0,-0.10899999737739563,-1.0900000013411044,-1.0900000013411044
1,104,348,1,-1.0,248,0,0.2,-0.10000000149011612,-0.19900000095367432,-1.0900000013411044,-0.9899999998509883
1,105,248,1,-1.0,148,0,0.2,-0.10000000149011612,-0.19900000095367432,-1.0900000013411044,-0.9899999998509883
1,106,148,1,-1.0,48,0,0.2,-0.10000000149011612,-0.19900000095367432,-1.0900000013411044,-0.9899999998509883
1,107,48,1,-1.0,48,0,0.2,-0.10000000149011612,-0.19900000095367432,-1.0900000013411044,-0.9899999998509883
1,108,48,2,-1.0,68,0,0.2,-0.10000000149011612,-0.1899999976158142,-1.0,-0.8999999985098839
1,109,68,2,-1.0,88,0,0.2,-0.10000000149011612,-0.1899999976158142,-1.0,-0.8999999985098839
1,110,88,4,-10.0,88,0,0.2,0.0,-1.0,-10.0,-10.0
1,111,88,2,-1.0,88,0,0.2,-0.10000000149011612,-0.1899999976158142,-1.0,-0.8999999985098839
1,112,88,5,-10.0,88,0,0.2,0.0,-1.0,-10.0,-10.0
1,113,88,0,-1.0,188,0,0.2,-0.10000000149011612,-0.1899999976158142,-1.0,-0.8999999985098839
1,114,188,4,-10.0,188,0,0.2,0.0,-1.0,-10.0,-10.0
1,115,188,4,-10.0,188,0,0.2,-1.0,-1.899999976158142,-10.0,-9.0
1,116,188,5,-10.0,188,0,0.2,0.0,-1.0,-10.0,-10.0
1,117,188,3,-1.0,168,0,0.2,-0.10000000149011612,-0.1899999976158142,-1.0,-0.8999999985098839
1,118,168,4,-10.0,168,0,0.2,0.0,-1.0,-10.0,-10.0
1,119,168,5,-10.0,168,0,0.2,0.0,-1.0,-10.0,-10.0
1,120,168,0,-1.0,268,0,0.2,-0.10000000149011612,-0.1899999976158142,-1.0,-0.8999999985098839
1,121,268,5,-10.0,268,0,0.2,0.0,-1.0,-10.0,-10.0
1,122,268,4,-10.0,268,0,0.2,0.0,-1.0,-10.0,-10.0
1,123,268,0,-1.0,368,0,0.2,-0.10000000149011612,-0.1899999976158142,-1.0,-0.8999999985098839
1,124,368,3,-1.0,368,0,0.2,0.0,-0.10000000149011612,-1.0,-1.0
1,125,368,5,-10.0,368,0,0.2,0.0,-1.0,-10.0,-10.0
1,126,368,0,-1.0,468,0,0.2,-0.10000000149011612,-0.1899999976158142,-1.0,-0.8999999985098839
1,127,468,4,-10.0,468,0,0.2,0.0,-1.0,-10.0,-10.0
1,128,468,5,-10.0,468,0,0.2,0.0,-1.0,-10.0,-10.0
1,129,468,1,-1.0,368,0,0.2,-0.10000000149011612,-0.19900000095367432,-1.0900000013411044,-0.9899999998509883
1,130,368,1,-1.0,268,0,0.2,-0.10000000149011612,-0.19900000095367432,-1.0900000013411044,-0.9899999998509883
1,131,268,1,-1.0,168,0,0.2,-0.10000000149011612,-0.19900000095367432,-1.0900000013411044,-0.9899999998509883
1,132,168,1,-1.0,68,0,0.2,-0.10000000149011612,-0.1899999976158142,-1.0,-0.8999999985098839
1,133,68,4,-10.0,68,0,0.2,0.0,-1.0,-10.0,-10.0
1,134,68,5,-10.0,68,0,0.2,0.0,-1.0,-10.0,-10.0
1,135,68,0,-1.0,168,0,0.2,-0.10000000149011612,-0.19900000095367432,-1.0900000013411044,-0.9899999998509883
1,136,168,1,-1.0,68,0,0.2,-0.1899999976158142,-0.2800000011920929,-1.0900000013411044,-0.9000000037252902
1,137,68,0,-1.0,168,0,0.2,-0.19900000095367432,-0.288100004196167,-1.0900000013411044,-0.8910000003874301
1,138,168,2,-1.0,188,0,0.2,-0.10000000149011612,-0.19900000095367432,-1.0900000013411044,-0.9899999998509883
1,139,188,0,-1.0,288,0,0.2,-0.10000000149011612,-0.1899999976158142,-1.0,-0.8999999985098839
1,140,288,4,-10.0,288,0,0.2,0.0,-1.0,-10.0,-10.0
1,141,288,5,-10.0,288,0,0.2,0.0,-1.0,-10.0,-10.0
1,142,288,0,-1.0,388,0,0.2,-0.1899999976158142,-0.2800000011920929,-1.0900000013411044,-0.9000000037252902
1,143,388,2,-1.0,388,0,0.2,-0.10000000149011612,-0.19900000095367432,-1.0900000013411044,-0.9899999998509883
1,144,388,3,-1.0,368,0,0.2,-0.10000000149011612,-0.19900000095367432,-1.0900000013411044,-0.9899999998509883
1,145,368,1,-1.0,268,0,0.2,-0.19900000095367432,-0.288100004196167,-1.0900000013411044,-0.8910000003874301
1,146,268,2,-1.0,288,0,0.2,-0.10000000149011612,-0.19900000095367432,-1.0900000013411044,-0.9899999998509883
1,147,288,1,-1.0,188,0,0.2,-0.10000000149011612,-0.19900000095367432,-1.0900000013411044,-0.9899999998509883
1,148,188,1,-1.0,88,0,0.2,-0.10000000149011612,-0.19900000095367432,-1.0900000013411044,-0.9899999998509883
1,149,88,1,-1.0,88,0,0.2,-0.10000000149011612,-0.19900000095367432,-1.0900000013411044,-0.9899999998509883
1,150,88,3,-1.0,68,0,0.2,-0.10000000149011612,-0.19900000095367432,-1.0900000013411044,-0.9899999998509883
1,151,68,1,-1.0,68,0,0.2,-0.10000000149011612,-0.19900000095367432,-1.0900000013411044,-0.9899999998509883
1,152,68,3,-1.0,48,0,0.2,-0.10000000149011612,-0.19900000095367432,-1.0900000013411044,-0.9899999998509883
1,153,48,3,-1.0,48,0,0.2,-0.10000000149011612,-0.19900000095367432,-1.0900000013411044,-0.9899999998509883
1,154,48,0,-1.0,148,0,0.2,-0.1899999976158142,-0.2800000011920929,-1.0900000013411044,-0.9000000037252902
1,155,148,5,-10.0,148,0,0.2,-1.0,-1.909000039100647,-10.090000001341105,-9.090000001341105
1,156,148,2,-1.0,168,0,0.2,-0.10000000149011612,-0.19900000095367432,-1.0900000013411044,-0.9899999998509883
1,157,168,3,-1.0,148,0,0.2,-0.10000000149011612,-0.19900000095367432,-1.0900000013411044,-0.9899999998509883
1,158,148,3,-1.0,148,0,0.2,-0.10000000149011612,-0.19900000095367432,-1.0900000013411044,-0.9899999998509883
1,159,148,0,-1.0,248,0,0.2,-0.1899999976158142,-0.2800000011920929,-1.0900000013411044,-0.9000000037252902
1,160,248,2,-1.0,268,0,0.2,-0.10000000149011612,-0.19900000095367432,-1.0900000013411044,-0.9899999998509883
1,161,268,3,-1.0,248,0,0.2,-0.10000000149011612,-0.19900000095367432,-1.0900000013411044,-0.9899999998509883
1,162,248,3,-1.0,228,0,0.2,-0.10000000149011612,-0.1899999976158142,-1.0,-0.8999999985098839
1,163,228,3,-1.0,208,0,0.2,0.0,-0.10000000149011612,-1.0,-1.0
1,164,208,0,-1.0,308,0,0.2,0.0,-0.10000000149011612,-1.0,-1.0
1,165,308,1,-1.0,208,0,0.2,0.0,-0.10000000149011612,-1.0,-1.0
1,166,208,3,-1.0,208,0,0.2,0.0,-0.10000000149011612,-1.0,-1.0
1,167,208,1,-1.0,108,0,0.2,0.0,-0.10000000149011612,-1.0,-1.0
1,168,108,0,-1.0,208,0,0.2,0.0,-0.10000000149011612,-1.0,-1.0
1,169,208,2,-1.0,228,0,0.2,0.0,-0.10000000149011612,-1.0,-1.0
1,170,228,4,-10.0,228,0,0.2,0.0,-1.0,-10.0,-10.0
1,171,228,5,-10.0,228,0,0.2,0.0,-1.0,-10.0,-10.0
1,172,228,0,-1.0,328,0,0.2,-0.10000000149011612,-0.1899999976158142,-1.0,-0.8999999985098839
1,173,328,4,-10.0,328,0,0.2,0.0,-1.0,-10.0,-10.0
1,174,328,4,-10.0,328,0,0.2,-1.0,-1.899999976158142,-10.0,-9.0
1,175,328,5,-10.0,328,0,0.2,0.0,-1.0,-10.0,-10.0
1,176,328,1,-1.0,228,0,0.2,-0.10000000149011612,-0.19900000095367432,-1.0900000013411044,-0.9899999998509883
1,177,228,1,-1.0,128,0,0.2,-0.10000000149011612,-0.1899999976158142,-1.0,-0.8999999985098839
1,178,128,1,-1.0,28,0,0.2,0.0,-0.10000000149011612,-1.0,-1.0
1,179,28,3,-1.0,8,0,0.2,0.0,-0.10000000149011612,-1.0,-1.0
1,180,8,0,-1.0,108,0,0.2,0.0,-0.10000000149011612,-1.0,-1.0
1,181,108,1,-1.0,8,0,0.2,0.0,-0.10000000149011612,-1.0,-1.0
1,182,8,1,-1.0,8,0,0.2,0.0,-0.10000000149011612,-1.0,-1.0
1,183,8,0,-1.0,108,0,0.2,-0.10000000149011612,-0.1899999976158142,-1.0,-0.8999999985098839
1,184,108,2,-1.0,128,0,0.2,0.0,-0.10000000149011612,-1.0,-1.0
1,185,128,2,-1.0,128,0,0.2,0.0,-0.10000000149011612,-1.0,-1.0
1,186,128,3,-1.0,108,0,0.2,0.0,-0.10000000149011612,-1.0,-1.0
1,187,108,3,-1.0,108,0,0.2,0.0,-0.10000000149011612,-1.0,-1.0
1,188,108,4,-10.0,108,0,0.2,0.0,-1.0,-10.0,-10.0
1,189,108,5,-10.0,108,0,0.2,0.0,-1.0,-10.0,-10.0
1,190,108,0,-1.0,208,0,0.2,-0.10000000149011612,-0.1899999976158142,-1.0,-0.8999999985098839
1,191,208,4,-10.0,208,0,0.2,0.0,-1.0,-10.0,-10.0
1,192,208,5,-10.0,208,0,0.2,0.0,-1.0,-10.0,-10.0
1,193,208,2,-1.0,228,0,0.2,-0.10000000149011612,-0.19900000095367432,-1.0900000013411044,-0.9899999998509883
1,194,228,2,-1.0,248,0,0.2,-0.10000000149011612,-0.2071000039577484,-1.1709999978542327,-1.0709999963641166
1,195,248,5,-10.0,248,0,0.2,-1.0,-1.917099952697754,-10.170999997854233,-9.170999997854233
1,196,248,0,-1.0,348,0,0.2,-0.1899999976158142,-0.2800000011920929,-1.0900000013411044,-0.9000000037252902
1,197,348,2,-1.0,348,0,0.2,-0.10000000149011612,-0.19900000095367432,-1.0900000013411044,-0.9899999998509883
1,198,348,4,-10.0,348,0,0.2,-1.0,-1.909000039100647,-10.090000001341105,-9.090000001341105
1,199,348,3,-1.0,328,1,0.2,-0.10000000149011612,-0.1899999976158142,-1.0,-0.8999999985098839
